time_s,distance_m,x_m,y_m,speed_kmh
44.294,2634.777199224889,1827.0,12731.0,284.28571410239874
44.394,2642.7009936434447,1904.0,12745.0,284.78696747643545
44.554,2655.4149448755916,2059.0,12769.0,285.58897287489424
44.636,2661.963055555557,2129.3284828390615,12778.903741394282,286.0
44.794,2674.643914619862,2249.0,12794.0,287.58000128
45.036,2694.185277777779,2443.0908941908533,12815.51968545489,290.0
45.054,2695.6416529641815,2457.0,12817.0,290.1500010666667
45.276,2713.6519444444457,2623.9187342883138,12834.351185947888,292.0
45.354,2720.0173890236542,2699.0,12842.0,292.9750016
45.436,2726.7186111111123,2793.3377353014444,12851.565462091276,294.0
45.555,2736.4353321362137,2926.0,12865.0,294.0
45.596,2739.785277777779,2958.789662061697,12868.333160927687,294.0
45.815,2757.7256961456796,3073.0,12880.0,294.91250026666665
45.836,2759.451944444446,3087.53175177345,12881.470997904325,295.0
45.994,2772.476931960461,3220.0,12895.0,296.31666773333336
46.076,2779.251944444446,3289.268792997691,12902.443308614189,297.0
46.316,2799.118611111113,3485.2485160576616,12924.393983357702,298.0
46.334,2800.6118138244065,3500.0,12926.0,298.1125008
46.476,2812.4075000000016,3617.0589454441947,12938.531312614832,299.0
46.534,2817.232192633943,3665.0,12944.0,299.1812504
46.635,2825.6426168005887,3748.0,12954.0,299.4968752
46.796,2839.074166666668,3879.849521955467,12968.077755755474,300.0
46.814,2840.5778198351563,3897.0,12970.0,300.09000064
46.996,2855.7963888888908,4110.400112461321,12996.124893626293,301.0
47.154,2869.0069663541,4295.0,13020.0,301.0
47.156,2869.174166666668,4297.018793831746,13020.26368932496,301.0
47.356,2885.8963888888907,4458.791082740656,13041.772413836263,301.0
47.556,2902.6186111111124,4572.750778222669,13057.196882310769,301.0
47.594,2905.790145808097,4594.0,13060.0,300.86428525714285
47.836,2925.951944444446,4742.040155018511,13078.291467022282,300.0
47.874,2929.118528233473,4776.0,13082.0,300.0
48.153,2952.3689563531416,5107.0,13112.0,300.0
48.156,2952.6186111111124,5110.297955846785,13112.17563775714,300.0
48.396,2972.551944444446,5322.803646251907,13110.547677807017,299.0
48.596,2989.0519444444453,5446.957712589348,13094.501274205404,297.0
48.634,2992.1644873475434,5468.0,13091.0,296.36666453333333
48.836,3008.5852777777786,5568.89864677792,13069.20732819418,293.0
48.934,3016.4916270566796,5628.0,13052.0,291.5999981714286
49.094,3029.310644692602,5748.0,13011.0,289.3142838857143
49.116,3031.0630555555563,5764.423137662238,13004.380885254875,289.0
49.334,3048.2962873906763,5918.0,12927.0,285.9722204444444
49.476,3059.4630555555564,6014.286084457844,12865.266414195146,284.0
49.534,3064.0226028969328,6051.0,12840.0,283.6374992
49.636,3072.0408333333344,6110.251018792031,12797.545371418584,283.0
49.836,3087.763055555556,6221.51795710821,12699.380869314067,283.0
49.894,3092.3134648177374,6262.0,12653.0,282.7928566857143
50.054,3104.843395093389,6385.0,12494.0,282.2214281142857
50.116,3109.6963888888895,6420.846931272827,12443.189951855791,282.0
50.316,3125.3630555555565,6477.417074532587,12340.965350520732,282.0
50.474,3137.802330405866,6505.0,12269.0,282.6583338666667
51.515,3220.949512664798,6752.0,11484.0,286.9958336
51.516,3221.029722222223,6752.194524625758,11483.196317722653,287.0
51.716,3237.0852777777786,6787.847236765859,11325.459858379585,289.0
51.754,3240.1425525382247,6794.0,11297.0,289.1583338666667
51.934,3254.64680545175,6823.0,11155.0,289.9083338666667
51.956,3256.418611111112,6827.244538070879,11131.907863607421,290.0
52.194,3275.5902362012826,6878.0,10832.0,290.0
52.196,3275.751944444445,6878.333293126883,10829.930700323957,290.0
52.356,3288.7297222222232,6897.207773960567,10706.42686698691,292.0
52.556,3305.0075000000006,6906.896677818229,10622.872791771151,293.0
52.655,3313.0862599161674,6915.0,10557.0,293.49500032
52.714,3317.906986778533,6921.0,10509.0,293.79000064
52.756,3321.340833333334,6925.069614076922,10474.27226686483,294.0
52.994,3340.83339217615,6944.0,10281.0,294.7437504
53.076,3347.5630555555563,6949.866242481217,10217.329407924084,295.0
53.195,3357.3429450300555,6958.0,10117.0,295.7437504
53.236,3360.7186111111114,6960.707784036569,10076.297615406562,296.0
53.475,3380.4721588112,6974.0,9821.0,297.0863639272727
53.676,3397.140833333334,6978.019248574306,9701.831725056729,298.0
53.755,3403.696624762474,6979.0,9656.0,298.28214308571427
53.956,3420.3963888888893,6982.076811887274,9501.256109217144,299.0
54.035,3426.973491305127,6984.0,9424.0,299.39500032
54.156,3437.063055555556,6988.0424252499015,9286.747147734097,300.0
54.295,3448.6777726150485,6993.0,9141.0,300.4343752
54.476,3463.8186111111113,6997.712687661478,9040.770033423798,301.0
54.594,3473.6827814980443,7003.0,8977.0,301.0
54.814,3492.0726882409626,7022.0,8795.0,301.0
54.876,3497.2630555555556,7029.0048190930875,8742.538818718394,301.0
55.054,3512.1867792246703,7053.0,8596.0,301.4944448
55.236,3527.4630555555555,7083.963152714,8444.057761765676,302.0
55.334,3535.688690293001,7102.0,8366.0,302.0
55.514,3550.7844497105107,7138.0,8227.0,302.0
55.516,3550.9519444444445,7138.473763689124,8225.26454355504,302.0
55.594,3557.4805883958484,7158.0,8155.0,301.5124992
55.676,3564.3297222222227,7177.661134025753,8087.546169791017,301.0
55.794,3574.1493283571654,7207.0,7995.0,300.0166656
55.916,3584.2630555555556,7244.621376981485,7886.838249481065,299.0
56.174,3605.5526942447223,7333.0,7653.0,297.56666595555555
56.276,3613.9630555555564,7361.776787170515,7581.082410789337,297.0
56.516,3633.763055555556,7420.845982973603,7434.74545271863,297.0
56.554,3636.8928015433494,7431.0,7407.0,296.7624992
56.634,3643.4730555598235,7453.0,7345.0,296.2624992
56.676,3646.918611111112,7463.986690397973,7314.3328595182975,296.0
56.954,3669.545869802644,7520.0,7103.0,293.0214272
56.956,3669.707500000001,7520.261847464469,7100.757675455903,293.0
57.174,3687.2309782829043,7536.0,6823.0,289.89679745129854
57.237,3692.265555555556,7536.0759499273045,6769.358197167529,289.0
57.534,3715.8645277687024,7513.0,6645.0,286.2156256
57.557,3717.6877777777786,7509.9831688054555,6630.069785936951,286.0
57.717,3730.354444444445,7484.961563917622,6500.826585480953,285.0
57.734,3731.696080118258,7482.0,6487.0,284.8781365756352
57.894,3744.2772699611396,7452.0,6363.0,283.7311823813155
57.996,3752.2869444444455,7431.723686187873,6284.818559491834,283.0
58.156,3764.864722222223,7400.2758485504755,6162.596786379959,283.0
58.174,3766.280658061452,7397.0,6149.0,283.0
58.315,3777.37762989258,7373.0,6043.0,283.0
58.436,3786.8758333333344,7353.486690543652,5950.154154320456,283.0
58.534,3794.5341336899255,7340.0,5875.0,281.1624976
58.596,3799.3202777777788,7333.218803270017,5828.123263328305,280.0
58.694,3806.744370991304,7325.0,5755.0,275.5083274666667
58.836,3817.253611111112,7317.7098977331725,5650.903345509931,269.0
58.954,3825.835057720897,7317.0,5567.0,264.27999488
59.036,3831.753611111112,7320.020580257458,5510.26203758937,261.0
59.074,3834.4912726923058,7323.0,5483.0,260.2874976
59.196,3843.2202777777784,7340.888182764264,5387.690079052995,258.0
59.356,3854.3758333333344,7381.943751752414,5251.191751474517,251.0
59.415,3858.422804109421,7401.0,5202.0,249.22999808
59.556,3867.9869444444453,7454.839870652455,5087.921458063918,245.0
59.854,3887.942245472257,7567.0,4900.0,241.2749984
59.876,3889.4091666666677,7571.867505763815,4892.0569945889265,241.0
60.114,3905.247483981011,7609.0,4830.0,239.67777706666666
60.236,3913.309166666668,7644.346214091553,4767.037087007135,239.0
60.394,3923.6253262389137,7697.0,4670.0,235.0499968
60.396,3923.7536111111126,7697.574978922873,4668.8999754935285,235.0
60.676,3941.098055555557,7758.736831306182,4513.547228053709,223.0
60.694,3942.1841030659352,7762.0,4498.0,222.5499968
60.875,3952.949813970852,7790.0,4312.0,218.0249984
61.076,3964.7647222222236,7795.361848950524,4203.651166568747,213.0
61.334,3979.984478124269,7771.0,4126.0,213.0
61.414,3984.726710508572,7760.0,4080.0,213.0
61.516,3990.798055555557,7744.429106903398,4023.83863430781,213.0
61.573,3994.2030899507868,7732.0,3989.0,213.63333546666667
61.874,4012.3757549429815,7613.0,3750.0,216.9777792
61.876,4012.4980555555567,7612.128452517441,3748.575786965328,217.0
62.156,4029.842500000001,7493.114650116154,3598.269734428927,223.0
62.353,4042.305286884778,7426.0,3536.0,225.95500288
62.556,4055.2869444444455,7374.42248103401,3495.6612923312955,229.0
62.613,4058.9416313248303,7354.0,3482.0,229.7125024
62.796,4070.753611111112,7256.94415116969,3421.7953045666177,232.0
62.834,4073.238210316937,7231.0,3407.0,232.73889137777778
63.134,4093.1820764184927,6994.0,3282.0,238.57222471111112
63.156,4094.6536111111122,6980.599832812503,3274.708292361379,239.0
63.356,4108.098055555557,6898.950964052181,3225.756250431633,242.0
63.514,4118.955526475453,6839.0,3178.0,245.9500032
63.596,4124.63138888889,6798.496744854227,3142.718742299684,248.0
63.734,4134.197846164929,6725.0,3075.0,249.38000128
63.796,4138.520277777779,6695.1766969021255,3045.778121769582,250.0
63.957,4149.835000000001,6617.087099422753,2963.125378143021,253.0
63.974,4151.033555482452,6607.0,2952.0,253.14166613333333
64.174,4165.192670856651,6475.0,2802.0,254.8083328
64.197,4166.835000000001,6463.338886959519,2788.2317720063384,255.0
64.357,4178.346111111112,6412.6243665826205,2723.863586868384,259.0
64.474,4186.8217584439535,6380.0,2677.0,260.25806469372196
64.636,4198.651111111111,6316.771818757868,2583.5965494431152,262.0
64.734,4205.877968349633,6275.0,2518.0,263.531252
64.956,4222.384444444445,6184.412405756321,2360.6939674515265,267.0
65.014,4226.704816906068,6163.0,2322.0,267.4833344
65.194,4240.167159492013,6099.0,2203.0,268.9833344
65.196,4240.317777777778,6098.1736851456735,2201.3969719700885,269.0
65.435,4258.441951433187,5984.0,1972.0,272.9833344
65.436,4258.517777777779,5983.5600144956015,1971.1052111171764,273.0
65.596,4270.651111111112,5922.529719679926,1846.528269622815,273.0
65.756,4282.917777777779,5877.749050523572,1754.206870595342,276.0
65.914,4295.132937343365,5836.0,1668.0,277.6928585142857
66.036,4304.617777777778,5803.963023962464,1601.8740199263975,279.0
66.235,4320.173200005968,5748.0,1486.0,280.8656256
66.356,4329.684444444444,5708.209905532114,1403.0734918637977,282.0
66.495,4340.661225561459,5660.0,1302.0,283.1583338666667
66.654,4353.266365085242,5606.0,1188.0,284.4833344
66.716,4358.184444444444,5585.201273578136,1144.2291852339617,285.0
66.894,4372.320413476651,5523.0,1014.0,285.89000064
66.916,4374.073333333333,5514.495214946384,996.2432233570407,286.0
67.116,4390.073333333333,5432.812476234206,825.8977769661481,288.0
67.155,4393.199263177425,5419.0,797.0,288.16250026666665
67.356,4409.339999999999,5361.640967968159,676.3750927709709,289.0
67.395,4412.482809778515,5350.0,652.0,289.3250005333333
67.596,4428.74,5280.027452164758,506.5370953202909,291.0
67.654,4433.447608194788,5259.0,463.0,291.3625008
67.833,4448.017301268988,5195.0,331.0,292.4812512
67.916,4454.784444444444,5165.165477035775,270.0247250921002,293.0
68.073,4467.599242308488,5109.0,155.0,293.65416746666665
68.156,4474.384444444444,5080.1158439317605,94.65213974178326,294.0
68.234,4480.768797722256,5053.0,38.0,294.4875008
68.316,4487.495555555554,5024.023926977988,-21.731969606704737,295.0
68.494,4502.175738414533,4960.0,-153.0,296.1125008
68.694,4518.765443817904,4889.0,-302.0,297.3625008
68.796,4527.228888888888,4856.10996681289,-370.50667241367114,298.0
68.994,4543.658326609451,4781.0,-526.0,298.6187504
69.116,4553.8066666666655,4709.805210794928,-674.1453627388413,299.0
69.173,4558.559307544585,4680.0,-736.0,299.28500096
69.514,4587.083886589877,4591.0,-918.0,300.99000064
69.516,4587.251111111111,4590.429156452782,-919.1898050788325,301.0
69.756,4607.317777777777,4503.850093712399,-1100.1193585625397,301.0
69.774,4608.825768846901,4497.0,-1114.0,301.09000064
69.854,4615.535281739996,4467.0,-1174.0,301.49000064
69.956,4624.095555555556,4430.683019116071,-1247.6059886691014,302.0
70.156,4640.873333333334,4358.393140613724,-1396.6513985378992,302.0
70.194,4644.064245369524,4342.0,-1430.0,302.0861680531876
70.414,4662.56624777504,4237.0,-1641.0,302.58503404914615
70.597,4677.990833333333,4172.482152310193,-1768.7482179308636,303.0
70.835,4698.0885688599155,4101.0,-1912.0,303.99166613333335
70.837,4698.257500000001,4100.2887425015915,-1913.4615246279654,304.0
70.934,4706.449544934094,4064.0,-1988.0,304.0
71.154,4725.026525415846,3979.0,-2153.0,304.0
71.197,4728.6575,3962.5834213416697,-2184.809978236485,304.0
71.356,4742.0841666666665,3902.545564139922,-2302.177164428327,304.0
71.415,4747.066909449403,3880.0,-2346.0,304.0
71.556,4758.973055555555,3825.1047228091734,-2451.650752822805,304.0
71.634,4765.555310456963,3794.0,-2511.0,304.0
71.794,4779.070382170999,3729.0,-2634.0,304.0
71.796,4779.239722222223,3728.1960614263294,-2635.510312853323,304.0
71.956,4792.795277777778,3664.640187248734,-2753.9059299189043,305.0
71.975,4794.397990244159,3657.0,-2768.0,304.7888881777778
72.174,4811.056529626032,3576.0,-2916.0,302.57777635555556
72.316,4822.895277777779,3521.009871441403,-3015.6534398180956,301.0
72.394,4829.403009462371,3486.0,-3077.0,300.7214281142857
72.596,4846.228611111112,3367.1644371237594,-3276.1142402541004,300.0
72.734,4857.638360596766,3288.0,-3403.0,298.5214272
72.876,4869.328611111112,3224.3873965398675,-3498.7900240537742,297.0
73.134,4890.42657458998,3125.0,-3626.0,294.2357129142857
73.156,4892.195277777779,3114.8660171060233,-3637.835985936146,294.0
73.554,4923.046294447635,2900.0,-3861.0,279.0749952
73.556,4923.195277777778,2898.9499638510156,-3861.9198623949364,279.0
73.876,4946.306388888889,2740.0832471544804,-3973.5435331946906,260.0
73.994,4954.559746443674,2673.0,-4008.0,254.0999936
74.076,4960.195277777777,2621.1725922007263,-4031.954922373635,250.0
74.155,4965.533146015732,2574.0,-4052.0,246.89642605714286
74.333,4977.283355472236,2490.0,-4080.0,239.90356388571428
74.356,4978.784166666666,2477.434126641025,-4083.4012495097477,239.0
74.514,4988.997511491893,2378.0,-4106.0,235.0499968
74.676,4999.3175,2276.9602270301534,-4116.549523928759,231.0
74.714,5001.719482847815,2253.0,-4117.0,230.406248
74.913,5014.201382695894,2127.0,-4109.0,227.296872
74.996,5019.406388888889,2079.9588769680427,-4103.422548418727,226.0
75.254,5035.667516273055,1920.0,-4058.0,226.92142902857142
75.276,5037.061944444445,1900.5394318134747,-4049.437847995718,227.0
75.453,5048.323322395701,1737.0,-3969.0,228.4750016
75.516,5052.328611111112,1703.6181174955668,-3951.4537543381175,229.0
75.734,5066.180631313563,1653.0,-3912.0,229.0
75.756,5067.595277777778,1643.9563334464367,-3903.8948520050235,229.0
75.956,5080.650833333334,1522.0248857696547,-3793.5802972303313,235.0
76.034,5085.816284417469,1479.0,-3753.0,236.9500032
76.116,5091.273055555556,1443.7563567732009,-3717.9758557138894,239.0
76.396,5110.017500000001,1354.7789612782324,-3597.8789019011715,241.0
76.414,5111.231999581459,1346.0,-3584.0,241.3375024
76.556,5120.861944444445,1262.0188434949036,-3447.2474274486,244.0
76.614,5124.822981096487,1232.0,-3397.0,244.7250016
76.796,5137.328611111112,1181.3727532617227,-3305.8583375178905,247.0
76.994,5151.020921709462,1147.0,-3236.0,248.97014864543016
76.997,5151.231111111111,1146.1743705424483,-3234.437347701317,249.0
77.174,5163.800010789916,1087.0,-3125.0,254.16249813333334
77.237,5168.297777777778,1067.0313392552985,-3087.946577949657,256.0
77.397,5179.720000000001,1017.4656116448448,-2997.889442856125,257.0
77.474,5185.2577057851995,981.0,-2939.0,258.15499904
77.597,5194.164444444445,900.5421167465769,-2817.0397693576638,260.0
77.694,5201.23134276276,835.0,-2721.0,261.8187488
77.757,5205.853333333334,798.0868219528945,-2668.103597519281,263.0
78.114,5232.528374067934,658.0,-2480.0,268.96657593755594
78.116,5232.678611111111,657.4145270109693,-2479.2239137732477,269.0
78.396,5253.756388888889,581.9401415883249,-2377.847232836012,271.0
78.434,5256.634084157951,568.0,-2359.0,271.40714422857144
78.676,5275.0675,449.03203678504116,-2198.4437279482454,274.0
78.694,5276.444250697811,439.0,-2185.0,274.18000128
78.795,5284.1823396078735,382.0,-2109.0,275.19000064
78.876,5290.400833333334,339.88057907444903,-2053.5486134431185,276.0
79.094,5307.179392273637,241.0,-1927.0,276.6812504
79.196,5315.023055555555,197.1358722611837,-1872.7113718249768,277.0
79.335,5325.686800629168,124.0,-1785.0,276.5035712
79.476,5336.489722222223,12.064813094618458,-1653.822714976077,276.0
79.575,5344.075962736297,-55.0,-1576.0,276.0
79.636,5348.756388888889,-80.89249441823273,-1546.3084201751494,276.0
79.835,5364.05907131239,-130.0,-1492.0,274.7562496
79.956,5373.111944444445,-197.08423206207834,-1416.4290246396395,274.0
80.135,5385.829960234862,-321.0,-1277.0,256.8458272
80.196,5389.8452777777775,-356.0799334013674,-1238.1211719449382,251.0
80.396,5401.734166666666,-444.09572950896705,-1143.1837696586094,214.0
80.594,5412.245559927311,-501.0,-1085.0,191.22998528
80.596,5412.3452777777775,-501.4518477893306,-1084.555449169367,191.0
80.756,5419.900833333333,-529.6398451514384,-1058.261871560448,170.0
80.914,5426.613571637469,-559.0,-1035.0,159.1374912
81.076,5433.056388888888,-607.9837027383751,-999.4410474553131,148.0
81.133,5435.295804921332,-631.0,-986.0,146.0406184
81.396,5445.234166666666,-762.2834175054745,-929.7352779641423,137.0
81.433,5446.529470152107,-775.0,-925.0,134.8031136
81.713,5455.6283357265465,-819.0,-916.0,118.1781136
81.716,5455.723055555555,-819.6736173164384,-915.9666612223964,118.0
81.956,5463.189722222222,-897.7986571056778,-912.2117380379992,112.0
81.973,5463.707186465306,-903.0,-912.0,111.64582933333334
82.196,5470.323055555556,-959.6847263799418,-913.059199021628,107.0
82.274,5472.547721413228,-989.0,-921.0,105.48333084444444
82.434,5476.97393920685,-1067.0,-950.0,102.37221973333334
82.556,5480.323055555556,-1099.4493062460488,-964.0206720401601,100.0
82.756,5485.878611111111,-1114.6226724705507,-976.7452224484759,100.0
82.793,5486.943873942053,-1120.0,-981.0,101.05714834285715
83.036,5494.278611111111,-1177.9612997814302,-1023.7663666483932,108.0
83.073,5495.439316515434,-1188.0,-1031.0,108.51341607902323
84.014,5527.667979924278,-1458.0,-1172.0,121.57076717336975
84.117,5531.212777777778,-1491.8055907202784,-1172.9592614004102,123.0
84.234,5535.208842257594,-1531.0,-1170.0,123.0
84.397,5540.779444444444,-1586.1156828093744,-1159.4628124004407,123.0
84.494,5544.137713164333,-1620.0,-1150.0,124.21757339654432
84.636,5549.144444444444,-1671.7790251892593,-1132.1964563598146,126.0
84.755,5553.461261944245,-1713.0,-1116.0,128.6031264
84.956,5560.966666666666,-1772.1133064207684,-1088.9336738258382,133.0
85.054,5564.699029584435,-1805.0,-1068.0,136.062504
85.116,5567.099999999999,-1829.0815038145236,-1050.4487100759952,138.0
85.356,5576.7666666666655,-1927.6816003811186,-967.1328181114253,145.0
85.374,5577.516197698182,-1933.0,-962.0,145.64286171428571
85.634,5588.733050493814,-1978.0,-909.0,154.928576
85.636,5588.822222222221,-1978.2891889358905,-908.6624027637675,155.0
85.836,5597.988888888888,-2009.4246806415017,-876.9004035805096,165.0
86.014,5606.653314293489,-2088.0,-770.0,172.6285769142857
86.095,5610.700385009746,-2148.0,-681.0,176.10000274285716
86.116,5611.755555555555,-2161.6696955655893,-660.182972153502,177.0
86.396,5626.144444444443,-2229.0243189340945,-530.9630391669795,185.0
86.574,5635.820635742091,-2241.0,-475.0,192.2312552
86.716,5643.744444444443,-2261.894528370435,-403.2775096606437,198.0
86.834,5650.400552867273,-2280.0,-336.0,201.54000384
86.916,5655.077777777777,-2289.839986296017,-289.9579676102682,204.0
87.054,5663.063950562051,-2302.0,-213.0,206.9571456
87.154,5668.930807128374,-2308.0,-154.0,209.10000274285716
87.196,5671.41111111111,-2309.6007275162056,-123.67887553919437,210.0
87.356,5680.966666666665,-2310.686441106859,21.69630644861261,215.0
87.454,5686.948538208889,-2309.0,96.0,218.062504
87.516,5690.744444444444,-2307.2850756302832,130.56078302639452,220.0
87.676,5700.522222222221,-2300.4257288259787,182.41994810135236,220.0
87.774,5706.632380653721,-2294.0,219.0,222.4500032
87.994,5720.660502878869,-2264.0,354.0,227.9500032
87.996,5720.788888888887,-2263.438434888875,355.7519263839792,228.0
88.213,5734.79623141615,-2180.0,574.0,231.25500288
88.396,5746.788888888887,-2139.1770260363314,663.8170968053171,234.0
88.556,5757.4555555555535,-2112.6046324370423,702.5493138335745,240.0
88.614,5761.372341108091,-2096.0,728.0,241.2428598857143
88.793,5773.620269588891,-2026.0,836.0,245.07857554285715
88.836,5776.588888888887,-2008.6462277175276,861.4484469001549,246.0
89.014,5788.972988385029,-1938.0,960.0,249.1785737142857
89.116,5796.111111111109,-1896.149233502283,1018.4194274985581,251.0
89.174,5800.177401611662,-1872.0,1052.0,251.7250016
89.276,5807.355555555553,-1829.1512543483104,1110.9732746189386,253.0
89.394,5815.735130943844,-1779.0,1179.0,255.2125024
89.436,5818.733333333332,-1761.005921026609,1203.1419688477401,256.0
89.438,5818.8762913279825,-1760.147126482268,1204.2907187116348,256.0250016
